name,label,train,val,test,true_soil,true_plant,true_residue,pred_soil,pred_plant,pred_residue
image_0303.jpg,label_0303.png,True,False,False,99.85,0.0,0.15,99.87,0.0,0.13
image_0304.jpg,label_0304.png,True,False,False,99.88,0.0,0.12,99.88,0.0,0.12
image_0305.jpg,label_0305.png,False,False,True,99.87,0.0,0.13,99.9,0.0,0.1
image_0306.jpg,label_0306.png,True,False,False,99.87,0.0,0.13,99.91,0.0,0.09
image_0307.jpg,label_0307.png,True,False,False,99.86,0.0,0.14,99.87,0.0,0.13
image_0308.jpg,label_0308.png,True,False,False,99.7,0.0,0.3,99.72,0.0,0.28
image_0309.jpg,label_0309.png,True,False,False,99.77,0.0,0.23,99.76,0.0,0.24
image_0310.jpg,label_0310.png,True,False,False,99.08,0.0,0.92,99.11,0.0,0.89
image_0311.jpg,label_0311.png,True,False,False,98.61,0.0,1.39,98.47,0.0,1.53
image_0312.jpg,label_0312.png,False,False,True,99.9,0.0,0.1,99.91,0.0,0.09
image_0313.jpg,label_0313.png,False,False,True,99.92,0.0,0.08,99.92,0.0,0.08
image_0314.jpg,label_0314.png,True,False,False,99.55,0.0,0.45,99.59,0.0,0.41
image_0315.jpg,label_0315.png,True,False,False,99.88,0.0,0.12,99.92,0.0,0.08
image_0316.jpg,label_0316.png,True,False,False,99.89,0.0,0.11,99.88,0.0,0.12
image_0317.jpg,label_0317.png,True,False,False,99.59,0.0,0.41,99.51,0.0,0.49
image_0318.jpg,label_0318.png,True,False,False,99.76,0.0,0.24,99.76,0.0,0.24
image_0319.jpg,label_0319.png,True,False,False,100.0,0.0,0.0,100.0,0.0,0.0
image_0320.jpg,label_0320.png,False,True,False,99.73,0.0,0.27,99.71,0.0,0.29
image_0321.jpg,label_0321.png,True,False,False,99.94,0.0,0.06,99.95,0.0,0.05
image_0322.jpg,label_0322.png,True,False,False,99.97,0.0,0.03,99.97,0.0,0.02
image_0323.jpg,label_0323.png,True,False,False,99.72,0.01,0.27,99.88,0.01,0.11
image_0324.jpg,label_0324.png,True,False,False,99.87,0.0,0.13,99.9,0.0,0.1
image_0325.jpg,label_0325.png,True,False,False,99.79,0.0,0.21,99.79,0.0,0.21
image_0326.jpg,label_0326.png,True,False,False,99.5,0.0,0.5,99.55,0.0,0.45
image_0327.jpg,label_0327.png,True,False,False,99.98,0.0,0.02,99.98,0.0,0.02
image_0328.jpg,label_0328.png,False,True,False,99.83,0.0,0.17,99.96,0.0,0.04
image_0329.jpg,label_0329.png,False,False,True,99.71,0.0,0.29,99.86,0.0,0.14
image_0330.jpg,label_0330.png,True,False,False,100.0,0.0,0.0,99.95,0.0,0.05
image_0331.jpg,label_0331.png,False,False,True,100.0,0.0,0.0,99.99,0.0,0.01
image_0332.jpg,label_0332.png,False,True,False,99.96,0.01,0.03,99.96,0.01,0.03
image_0333.jpg,label_0333.png,False,True,False,99.96,0.02,0.02,99.97,0.02,0.01
image_0334.jpg,label_0334.png,True,False,False,99.96,0.0,0.04,99.95,0.0,0.05
image_0335.jpg,label_0335.png,True,False,False,99.94,0.0,0.06,99.95,0.0,0.05
image_0336.jpg,label_0336.png,True,False,False,99.96,0.0,0.04,99.93,0.0,0.07
image_0337.jpg,label_0337.png,True,False,False,99.89,0.0,0.1,99.94,0.0,0.06
image_0338.jpg,label_0338.png,True,False,False,99.9,0.01,0.09,99.92,0.01,0.07
image_0339.jpg,label_0339.png,True,False,False,98.56,0.01,1.43,98.51,0.01,1.48
image_0340.jpg,label_0340.png,True,False,False,99.89,0.0,0.11,99.87,0.0,0.13
image_0341.jpg,label_0341.png,True,False,False,100.0,0.0,0.0,99.97,0.0,0.03
image_0342.jpg,label_0342.png,True,False,False,99.8,0.0,0.2,99.78,0.0,0.22
image_0343.jpg,label_0343.png,True,False,False,99.5,0.0,0.5,99.57,0.0,0.43
image_0344.jpg,label_0344.png,True,False,False,99.98,0.02,0.0,99.98,0.02,0.0
image_0345.jpg,label_0345.png,True,False,False,99.79,0.0,0.21,99.84,0.0,0.16
image_0346.jpg,label_0346.png,True,False,False,99.86,0.05,0.09,99.87,0.05,0.08
image_0347.jpg,label_0347.png,False,True,False,77.73,0.48,21.79,78.12,0.46,21.42
image_0348.jpg,label_0348.png,True,False,False,81.18,0.48,18.34,81.91,0.46,17.63
image_0349.jpg,label_0349.png,True,False,False,81.45,0.32,18.23,82.55,0.31,17.14
image_0350.jpg,label_0350.png,True,False,False,83.44,0.2,16.36,83.99,0.2,15.81
image_0351.jpg,label_0351.png,True,False,False,91.23,0.19,8.58,91.91,0.19,7.9
image_0352.jpg,label_0352.png,True,False,False,79.6,0.21,20.19,80.69,0.2,19.1
image_0353.jpg,label_0353.png,False,False,True,84.16,0.05,15.79,84.82,0.05,15.13
image_0354.jpg,label_0354.png,True,False,False,77.33,0.27,22.4,76.4,0.27,23.33
image_0355.jpg,label_0355.png,True,False,False,80.7,0.61,18.69,81.61,0.58,17.81
image_0356.jpg,label_0356.png,True,False,False,77.53,0.89,21.58,78.83,0.85,20.33
image_0357.jpg,label_0357.png,True,False,False,89.54,0.08,10.38,90.65,0.08,9.28
image_0358.jpg,label_0358.png,True,False,False,88.83,0.2,10.98,89.51,0.19,10.3
image_0359.jpg,label_0359.png,True,False,False,83.89,0.19,15.92,84.22,0.19,15.59
image_0360.jpg,label_0360.png,True,False,False,100.0,0.0,0.0,99.56,0.0,0.44
image_0361.jpg,label_0361.png,True,False,False,100.0,0.0,0.0,99.59,0.0,0.41
image_0362.jpg,label_0362.png,False,True,False,55.46,0.0,44.54,60.06,0.0,39.94
image_0363.jpg,label_0363.png,True,False,False,45.2,0.05,54.75,50.8,0.06,49.14
image_0364.jpg,label_0364.png,True,False,False,57.12,0.0,42.88,64.99,0.0,35.01
image_0365.jpg,label_0365.png,False,True,False,99.9,0.0,0.1,99.95,0.0,0.05
image_0366.jpg,label_0366.png,True,False,False,51.84,0.55,47.61,55.25,0.5,44.25
image_0367.jpg,label_0367.png,False,True,False,19.21,0.13,80.66,17.98,0.12,81.9
image_0368.jpg,label_0368.png,True,False,False,6.75,4.08,89.17,8.79,4.05,87.16
image_0369.jpg,label_0369.png,True,False,False,99.82,0.0,0.18,99.81,0.0,0.19
image_0370.jpg,label_0370.png,False,True,False,100.0,0.0,0.0,99.91,0.0,0.09
image_0371.jpg,label_0371.png,False,False,True,100.0,0.0,0.0,99.95,0.0,0.05
image_0372.jpg,label_0372.png,True,False,False,99.91,0.0,0.09,99.95,0.0,0.05
image_0373.jpg,label_0373.png,True,False,False,100.0,0.0,0.0,99.95,0.0,0.05
image_0374.jpg,label_0374.png,True,False,False,99.44,0.03,0.53,99.43,0.02,0.54
image_0375.jpg,label_0375.png,False,True,False,98.05,0.08,1.87,98.45,0.08,1.47
image_0376.jpg,label_0376.png,False,True,False,97.76,0.04,2.2,97.94,0.04,2.03
image_0377.jpg,label_0377.png,True,False,False,99.88,0.03,0.08,99.88,0.04,0.08
image_0378.jpg,label_0378.png,False,True,False,98.39,0.04,1.56,98.42,0.05,1.53
image_0379.jpg,label_0379.png,False,False,True,100.0,0.0,0.0,99.99,0.0,0.01
image_0380.jpg,label_0380.png,True,False,False,98.77,0.31,0.92,98.75,0.31,0.94
image_0381.jpg,label_0381.png,False,False,True,91.64,0.23,8.13,92.25,0.26,7.49
image_0382.jpg,label_0382.png,False,False,True,91.34,0.08,8.58,92.07,0.09,7.84
image_0383.jpg,label_0383.png,True,False,False,98.06,0.15,1.79,98.4,0.15,1.45
image_0384.jpg,label_0384.png,False,False,True,97.93,0.11,1.96,98.16,0.13,1.71
image_0385.jpg,label_0385.png,True,False,False,98.69,0.24,1.08,98.68,0.25,1.06
image_0386.jpg,label_0386.png,True,False,False,95.97,0.46,3.57,96.0,0.5,3.5
image_0387.jpg,label_0387.png,True,False,False,100.0,0.0,0.0,99.89,0.0,0.11
image_0388.jpg,label_0388.png,True,False,False,99.96,0.03,0.01,99.96,0.03,0.01
image_0389.jpg,label_0389.png,True,False,False,1.52,4.87,93.6,1.29,4.65,94.06
image_0390.jpg,label_0390.png,True,False,False,91.1,7.93,0.97,91.24,7.74,1.01
image_0391.jpg,label_0391.png,True,False,False,99.99,0.0,0.01,99.98,0.0,0.02
image_0392.jpg,label_0392.png,False,True,False,15.17,5.86,78.97,13.75,5.91,80.34
image_0393.jpg,label_0393.png,True,False,False,16.58,4.01,79.41,15.37,3.89,80.74
image_0394.jpg,label_0394.png,False,False,True,10.05,5.03,84.93,9.36,4.91,85.73
image_0395.jpg,label_0395.png,True,False,False,2.87,4.76,92.38,3.69,5.3,91.01
image_0396.jpg,label_0396.png,True,False,False,3.63,3.56,92.81,3.57,3.53,92.9
image_0397.jpg,label_0397.png,True,False,False,11.6,1.9,86.5,11.32,1.95,86.73
image_0398.jpg,label_0398.png,True,False,False,83.96,13.92,2.12,84.37,13.62,2.01
image_0399.jpg,label_0399.png,True,False,False,99.71,0.0,0.29,99.85,0.0,0.15
image_0400.jpg,label_0400.png,False,False,True,14.44,8.58,76.98,15.82,8.61,75.57
image_0401.jpg,label_0401.png,False,True,False,0.89,19.46,79.66,3.12,20.57,76.31
image_0402.jpg,label_0402.png,True,False,False,81.88,17.8,0.32,82.41,17.39,0.2
image_0403.jpg,label_0403.png,True,False,False,99.07,0.05,0.88,99.6,0.04,0.36
image_0404.jpg,label_0404.png,True,False,False,33.58,6.8,59.62,33.89,6.71,59.4
image_0405.jpg,label_0405.png,True,False,False,31.52,5.09,63.4,30.63,4.95,64.42
image_0406.jpg,label_0406.png,False,True,False,24.52,0.52,74.96,22.2,0.5,77.31
image_0407.jpg,label_0407.png,True,False,False,32.31,1.83,65.86,30.39,1.76,67.85
image_0408.jpg,label_0408.png,False,True,False,17.18,0.49,82.34,13.94,0.43,85.63
image_0409.jpg,label_0409.png,True,False,False,73.45,26.43,0.12,73.96,25.94,0.1
image_0410.jpg,label_0410.png,True,False,False,99.91,0.0,0.09,99.91,0.0,0.09
image_0411.jpg,label_0411.png,False,True,False,100.0,0.0,0.0,99.93,0.0,0.07
image_0412.jpg,label_0412.png,True,False,False,99.98,0.0,0.02,100.0,0.0,0.0
image_0413.jpg,label_0413.png,True,False,False,72.7,0.03,27.27,74.63,0.03,25.35
image_0414.jpg,label_0414.png,True,False,False,0.27,0.0,99.73,0.52,0.0,99.48
image_0415.jpg,label_0415.png,True,False,False,0.0,0.11,99.89,0.0,0.13,99.87
image_0416.jpg,label_0416.png,True,False,False,99.97,0.0,0.03,99.97,0.0,0.03
image_0417.jpg,label_0417.png,True,False,False,6.14,0.05,93.81,7.97,0.04,91.99
image_0418.jpg,label_0418.png,True,False,False,0.16,0.0,99.84,0.15,0.0,99.85
image_0419.jpg,label_0419.png,False,True,False,1.82,0.0,98.18,2.25,0.0,97.75
image_0420.jpg,label_0420.png,True,False,False,99.68,0.0,0.32,99.69,0.0,0.31
image_0421.jpg,label_0421.png,True,False,False,0.59,0.0,99.4,1.78,0.0,98.22
image_0422.jpg,label_0422.png,True,False,False,0.0,0.0,100.0,2.11,0.0,97.89
image_0423.jpg,label_0423.png,True,False,False,1.67,0.03,98.3,1.47,0.03,98.5
image_0424.jpg,label_0424.png,True,False,False,0.67,0.49,98.83,0.6,0.31,99.09
image_0425.jpg,label_0425.png,True,False,False,1.79,0.0,98.21,3.33,0.63,96.04
image_0426.jpg,label_0426.png,True,False,False,0.0,0.0,100.0,0.73,0.12,99.15
image_0427.jpg,label_0427.png,True,False,False,1.65,0.0,98.35,1.63,0.36,98.01
image_0428.jpg,label_0428.png,True,False,False,2.03,0.0,97.97,2.74,0.35,96.91
image_0429.jpg,label_0429.png,True,False,False,1.22,0.0,98.78,1.8,0.66,97.54
image_0430.jpg,label_0430.png,True,False,False,99.2,0.0,0.8,99.61,0.0,0.39
image_0431.jpg,label_0431.png,False,True,False,98.85,0.0,1.15,99.36,0.0,0.64
image_0432.jpg,label_0432.png,True,False,False,0.0,0.0,100.0,0.7,0.1,99.2
image_0433.jpg,label_0433.png,False,False,True,98.26,0.0,1.74,98.6,0.0,1.4
image_0434.jpg,label_0434.png,True,False,False,98.76,0.0,1.24,99.23,0.0,0.77
image_0435.jpg,label_0435.png,True,False,False,3.94,0.0,96.06,5.22,1.04,93.74
image_0436.jpg,label_0436.png,True,False,False,97.32,0.12,2.56,97.39,0.14,2.48
image_0437.jpg,label_0437.png,True,False,False,0.65,0.0,99.35,0.33,0.0,99.67
image_0438.jpg,label_0438.png,True,False,False,1.68,0.0,98.32,1.26,0.0,98.74
image_0439.jpg,label_0439.png,True,False,False,7.53,0.0,92.47,4.12,0.28,95.6
image_0440.jpg,label_0440.png,True,False,False,23.89,0.0,76.11,24.0,0.32,75.67
image_0441.jpg,label_0441.png,True,False,False,17.26,0.0,82.74,24.22,0.37,75.41
image_0442.jpg,label_0442.png,True,False,False,14.77,0.0,85.23,17.0,0.39,82.61
image_0443.jpg,label_0443.png,True,False,False,10.73,0.01,89.26,10.12,0.17,89.7
image_0444.jpg,label_0444.png,True,False,False,1.36,0.1,98.53,1.35,0.07,98.58
image_0445.jpg,label_0445.png,True,False,False,13.68,0.0,86.32,17.88,0.73,81.39
image_0446.jpg,label_0446.png,True,False,False,3.99,0.0,96.01,4.3,0.19,95.51
image_0447.jpg,label_0447.png,False,False,True,12.24,0.38,87.38,2.34,1.32,96.33
image_0448.jpg,label_0448.png,True,False,False,3.61,2.52,93.88,5.97,2.52,91.51
image_0449.jpg,label_0449.png,True,False,False,1.05,1.01,97.93,1.94,0.83,97.23
image_0450.jpg,label_0450.png,True,False,False,0.0,0.51,99.49,3.73,1.42,94.86
image_0451.jpg,label_0451.png,False,True,False,0.0,0.07,99.93,3.59,0.28,96.13
image_0452.jpg,label_0452.png,False,False,True,0.0,0.83,99.17,5.78,2.6,91.62
image_0453.jpg,label_0453.png,True,False,False,0.0,0.68,99.32,5.29,2.58,92.13
image_0454.jpg,label_0454.png,False,True,False,0.08,99.92,0.0,0.13,99.87,0.0
image_0455.jpg,label_0455.png,True,False,False,3.39,96.61,0.0,0.23,99.77,0.0
image_0456.jpg,label_0456.png,True,False,False,1.77,98.17,0.06,1.86,98.03,0.1
image_0457.jpg,label_0457.png,False,True,False,4.31,95.69,0.0,1.16,98.81,0.04
image_0458.jpg,label_0458.png,True,False,False,0.33,99.59,0.09,0.4,99.52,0.08
image_0459.jpg,label_0459.png,True,False,False,8.97,91.03,0.0,2.76,97.2,0.04
image_0460.jpg,label_0460.png,True,False,False,0.26,99.36,0.38,0.31,99.31,0.38
image_0461.jpg,label_0461.png,True,False,False,0.28,99.3,0.42,0.31,99.27,0.42
image_0462.jpg,label_0462.png,True,False,False,0.83,98.65,0.52,0.95,98.53,0.52
image_0463.jpg,label_0463.png,True,False,False,99.98,0.0,0.02,99.99,0.0,0.01
image_0464.jpg,label_0464.png,True,False,False,65.4,33.6,0.99,66.42,32.77,0.82
image_0465.jpg,label_0465.png,False,True,False,47.35,51.34,1.3,47.51,50.82,1.67
image_0466.jpg,label_0466.png,True,False,False,15.4,81.51,3.09,15.0,81.51,3.49
image_0467.jpg,label_0467.png,True,False,False,76.91,22.7,0.39,77.49,22.17,0.33
image_0468.jpg,label_0468.png,False,True,False,42.55,54.78,2.67,43.36,54.07,2.57
image_0469.jpg,label_0469.png,True,False,False,15.53,83.38,1.09,15.15,83.53,1.32
image_0470.jpg,label_0470.png,True,False,False,1.01,9.06,89.93,0.73,9.14,90.14
image_0471.jpg,label_0471.png,True,False,False,99.98,0.0,0.02,99.98,0.0,0.02
image_0472.jpg,label_0472.png,True,False,False,0.66,7.31,92.03,0.59,7.25,92.15
image_0473.jpg,label_0473.png,True,False,False,0.39,3.39,96.21,0.34,3.23,96.43
image_0474.jpg,label_0474.png,False,True,False,92.66,7.09,0.25,92.96,6.88,0.16
image_0475.jpg,label_0475.png,True,False,False,49.12,26.27,24.61,46.97,25.86,27.18
image_0476.jpg,label_0476.png,True,False,False,47.97,23.95,28.07,46.07,23.47,30.45
image_0477.jpg,label_0477.png,False,True,False,52.31,19.24,28.45,49.74,18.73,31.54
image_0478.jpg,label_0478.png,True,False,False,43.14,17.9,38.96,43.16,17.57,39.28
image_0479.jpg,label_0479.png,True,False,False,60.07,20.68,19.24,59.94,20.38,19.68
image_0480.jpg,label_0480.png,False,False,True,49.02,26.65,24.32,50.1,26.36,23.53
image_0481.jpg,label_0481.png,True,False,False,49.79,23.36,26.85,49.2,23.06,27.74
image_0482.jpg,label_0482.png,True,False,False,98.79,1.14,0.07,98.85,1.12,0.03
image_0483.jpg,label_0483.png,True,False,False,42.46,29.13,28.41,41.2,28.7,30.1
image_0484.jpg,label_0484.png,False,True,False,46.13,28.09,25.78,42.07,27.71,30.22
image_0485.jpg,label_0485.png,True,False,False,87.35,12.32,0.34,87.93,11.83,0.24
image_0486.jpg,label_0486.png,True,False,False,47.3,29.37,23.34,45.71,29.06,25.23
image_0487.jpg,label_0487.png,True,False,False,53.29,27.38,19.33,51.7,27.05,21.26
image_0488.jpg,label_0488.png,True,False,False,50.78,31.79,17.43,50.51,31.34,18.15
image_0489.jpg,label_0489.png,True,False,False,38.73,34.71,26.56,37.35,34.15,28.5
image_0490.jpg,label_0490.png,True,False,False,46.71,36.4,16.88,45.18,36.09,18.73
image_0491.jpg,label_0491.png,True,False,False,51.8,35.15,13.06,51.36,35.02,13.62
image_0492.jpg,label_0492.png,True,False,False,0.75,4.46,94.79,0.57,4.37,95.06
image_0493.jpg,label_0493.png,False,False,True,0.0,0.52,99.48,0.0,0.5,99.49
image_0494.jpg,label_0494.png,True,False,False,47.56,32.68,19.76,49.34,32.51,18.14
image_0495.jpg,label_0495.png,True,False,False,57.13,42.87,0.0,34.4,63.84,1.76
image_0496.jpg,label_0496.png,True,False,False,46.98,32.35,20.67,46.23,32.09,21.69
image_0497.jpg,label_0497.png,True,False,False,46.31,51.89,1.8,45.61,52.59,1.81
image_0498.jpg,label_0498.png,True,False,False,9.17,0.52,90.32,9.44,0.46,90.09
image_0499.jpg,label_0499.png,True,False,False,50.45,49.31,0.23,44.24,54.46,1.3
image_0500.jpg,label_0500.png,True,False,False,5.05,0.24,94.71,7.69,0.22,92.09
image_0501.jpg,label_0501.png,True,False,False,4.41,0.27,95.32,4.79,0.25,94.96
image_0502.jpg,label_0502.png,True,False,False,15.93,1.38,82.69,16.75,1.27,81.98
image_0503.jpg,label_0503.png,True,False,False,7.51,0.71,91.78,7.98,0.64,91.38
image_0504.jpg,label_0504.png,True,False,False,4.42,0.72,94.86,3.99,0.65,95.36
image_0505.jpg,label_0505.png,True,False,False,3.17,0.78,96.05,1.87,0.65,97.49
image_0506.jpg,label_0506.png,False,True,False,5.34,0.92,93.74,6.03,0.8,93.16
image_0507.jpg,label_0507.png,False,True,False,0.73,3.62,95.66,0.39,3.51,96.1
image_0508.jpg,label_0508.png,True,False,False,4.27,1.08,94.65,2.42,0.87,96.71
image_0509.jpg,label_0509.png,True,False,False,3.8,1.84,94.36,3.47,1.72,94.81
image_0510.jpg,label_0510.png,True,False,False,10.03,1.69,88.28,9.4,1.52,89.07
image_0511.jpg,label_0511.png,True,False,False,18.38,0.1,81.51,17.12,0.09,82.79
image_0512.jpg,label_0512.png,True,False,False,0.89,0.3,98.81,0.87,0.26,98.87
image_0513.jpg,label_0513.png,True,False,False,2.94,3.74,93.32,2.29,3.62,94.08
image_0514.jpg,label_0514.png,False,False,True,94.47,5.42,0.12,93.51,6.23,0.26
image_0515.jpg,label_0515.png,True,False,False,75.22,24.59,0.19,75.15,24.6,0.25
image_0516.jpg,label_0516.png,True,False,False,82.67,17.18,0.16,82.61,17.19,0.2
image_0517.jpg,label_0517.png,True,False,False,75.39,24.29,0.32,75.45,24.31,0.24
image_0518.jpg,label_0518.png,True,False,False,87.85,11.19,0.96,88.04,11.19,0.77
image_0519.jpg,label_0519.png,True,False,False,70.58,28.86,0.56,70.6,28.79,0.6
image_0520.jpg,label_0520.png,True,False,False,80.11,18.82,1.07,80.36,18.88,0.75
image_0521.jpg,label_0521.png,False,True,False,21.39,35.16,43.46,22.65,34.8,42.56
image_0522.jpg,label_0522.png,True,False,False,17.44,34.65,47.91,18.27,34.31,47.41
image_0523.jpg,label_0523.png,True,False,False,16.17,28.3,55.53,15.39,28.03,56.58
image_0524.jpg,label_0524.png,False,True,False,89.74,10.24,0.01,89.5,10.3,0.2
image_0525.jpg,label_0525.png,True,False,False,28.87,35.07,36.06,29.63,34.57,35.8
image_0526.jpg,label_0526.png,True,False,False,30.35,32.0,37.64,32.01,31.56,36.43
image_0527.jpg,label_0527.png,True,False,False,24.61,13.09,62.3,22.39,13.01,64.59
image_0528.jpg,label_0528.png,True,False,False,32.44,14.38,53.18,33.99,14.24,51.76
image_0529.jpg,label_0529.png,True,False,False,3.35,0.55,96.1,2.3,0.44,97.26
image_0530.jpg,label_0530.png,False,False,True,0.0,0.0,100.0,0.23,0.07,99.7
image_0531.jpg,label_0531.png,True,False,False,30.94,13.12,55.95,28.42,12.83,58.75
image_0532.jpg,label_0532.png,False,True,False,15.84,10.19,73.97,16.09,10.2,73.72
image_0533.jpg,label_0533.png,True,False,False,26.9,14.63,58.47,25.78,14.48,59.73
image_0534.jpg,label_0534.png,False,True,False,28.09,12.02,59.88,27.08,12.03,60.89
image_0535.jpg,label_0535.png,True,False,False,26.68,11.95,61.37,22.68,11.71,65.61
image_0536.jpg,label_0536.png,True,False,False,29.36,0.1,70.54,25.12,0.08,74.8
image_0537.jpg,label_0537.png,True,False,False,33.4,0.07,66.53,32.66,0.06,67.28
image_0538.jpg,label_0538.png,True,False,False,28.23,0.02,71.75,26.34,0.02,73.64
image_0539.jpg,label_0539.png,False,False,True,17.81,0.02,82.17,15.88,0.0,84.12
image_0540.jpg,label_0540.png,True,False,False,0.42,0.0,99.58,1.78,0.0,98.22
image_0541.jpg,label_0541.png,True,False,False,23.38,0.07,76.55,22.14,0.07,77.79
image_0542.jpg,label_0542.png,True,False,False,30.35,0.02,69.64,28.44,0.01,71.55
image_0543.jpg,label_0543.png,True,False,False,0.0,0.0,100.0,1.49,0.0,98.51
image_0544.jpg,label_0544.png,True,False,False,0.79,0.15,99.06,0.56,0.16,99.29
image_0545.jpg,label_0545.png,True,False,False,1.42,0.68,97.9,1.89,0.66,97.45
image_0546.jpg,label_0546.png,True,False,False,0.0,2.61,97.39,21.86,11.68,66.46
image_0547.jpg,label_0547.png,True,False,False,93.28,0.15,6.56,94.17,0.13,5.7
image_0548.jpg,label_0548.png,True,False,False,83.47,0.16,16.37,84.48,0.14,15.38
image_0549.jpg,label_0549.png,True,False,False,93.39,0.24,6.37,94.98,0.21,4.81
image_0550.jpg,label_0550.png,True,False,False,88.62,0.35,11.03,90.32,0.29,9.39
image_0551.jpg,label_0551.png,True,False,False,95.77,0.07,4.17,96.03,0.05,3.92
image_0552.jpg,label_0552.png,True,False,False,91.38,0.69,7.93,92.23,0.76,7.02
image_0553.jpg,label_0553.png,True,False,False,94.9,0.05,5.05,95.3,0.04,4.66
image_0554.jpg,label_0554.png,False,False,True,97.38,0.04,2.59,97.87,0.03,2.1
image_0555.jpg,label_0555.png,True,False,False,94.79,0.07,5.14,95.51,0.08,4.41
image_0556.jpg,label_0556.png,True,False,False,0.25,0.08,99.66,0.02,0.08,99.9
image_0557.jpg,label_0557.png,True,False,False,98.73,0.01,1.25,98.88,0.01,1.11
image_0558.jpg,label_0558.png,True,False,False,95.8,0.06,4.14,96.21,0.05,3.73
image_0559.jpg,label_0559.png,False,True,False,90.81,0.04,9.15,93.33,0.03,6.63
image_0560.jpg,label_0560.png,True,False,False,94.12,0.08,5.8,94.77,0.09,5.14
image_0561.jpg,label_0561.png,True,False,False,91.03,0.1,8.87,92.03,0.1,7.87
image_0562.jpg,label_0562.png,True,False,False,87.28,0.38,12.34,88.2,0.32,11.48
image_0563.jpg,label_0563.png,True,False,False,99.72,0.0,0.28,99.86,0.0,0.14
image_0564.jpg,label_0564.png,True,False,False,99.81,0.0,0.19,99.92,0.0,0.08
image_0565.jpg,label_0565.png,True,False,False,99.85,0.0,0.15,99.87,0.0,0.13
image_0566.jpg,label_0566.png,True,False,False,99.88,0.0,0.12,99.91,0.0,0.09
image_0567.jpg,label_0567.png,True,False,False,98.58,0.0,1.42,99.03,0.0,0.97
image_0568.jpg,label_0568.png,False,False,True,99.47,0.0,0.53,99.64,0.0,0.36
image_0569.jpg,label_0569.png,True,False,False,99.13,0.03,0.84,99.33,0.02,0.64
image_0570.jpg,label_0570.png,False,True,False,99.87,0.0,0.13,99.89,0.0,0.11
image_0571.jpg,label_0571.png,False,False,True,99.25,0.0,0.75,99.57,0.0,0.43
image_0572.jpg,label_0572.png,True,False,False,99.08,0.49,0.42,99.12,0.52,0.36
image_0573.jpg,label_0573.png,False,True,False,98.48,0.91,0.61,98.51,0.95,0.54
image_0574.jpg,label_0574.png,True,False,False,55.13,32.8,12.07,58.07,32.28,9.66
image_0575.jpg,label_0575.png,True,False,False,16.67,46.52,36.81,17.44,46.43,36.13
image_0576.jpg,label_0576.png,False,False,True,48.09,49.67,2.24,49.16,48.74,2.1
image_0577.jpg,label_0577.png,True,False,False,44.29,35.43,20.28,47.3,34.94,17.76
image_0578.jpg,label_0578.png,False,False,True,17.44,43.2,39.36,16.22,42.1,41.68
image_0579.jpg,label_0579.png,True,False,False,17.32,41.53,41.14,16.12,40.75,43.13
image_0580.jpg,label_0580.png,True,False,False,27.39,42.05,30.55,26.98,41.33,31.69
image_0581.jpg,label_0581.png,True,False,False,42.97,0.22,56.81,43.2,0.19,56.62
image_0582.jpg,label_0582.png,True,False,False,41.12,0.21,58.67,40.15,0.2,59.64
image_0583.jpg,label_0583.png,True,False,False,43.55,0.12,56.33,45.24,0.11,54.66
image_0584.jpg,label_0584.png,False,True,False,43.67,0.0,56.33,55.58,0.25,44.17
image_0585.jpg,label_0585.png,True,False,False,4.36,73.1,22.54,4.39,82.34,13.27
image_0586.jpg,label_0586.png,True,False,False,7.91,70.52,21.57,7.49,80.21,12.3
image_0587.jpg,label_0587.png,True,False,False,5.65,72.63,21.72,5.02,81.42,13.57
image_0588.jpg,label_0588.png,True,False,False,99.98,0.0,0.02,99.97,0.0,0.03
image_0589.jpg,label_0589.png,True,False,False,4.62,7.34,88.04,4.44,7.44,88.12
image_0590.jpg,label_0590.png,True,False,False,2.44,0.93,96.63,3.83,0.95,95.22
image_0591.jpg,label_0591.png,True,False,False,3.48,0.09,96.43,3.64,0.08,96.28
image_0592.jpg,label_0592.png,True,False,False,30.74,0.37,68.88,22.91,3.05,74.04
image_0593.jpg,label_0593.png,True,False,False,2.55,0.02,97.43,2.51,0.09,97.4
image_0594.jpg,label_0594.png,False,False,True,32.54,0.08,67.38,32.99,0.67,66.34
image_0595.jpg,label_0595.png,True,False,False,7.6,0.21,92.19,5.42,0.61,93.97
image_0596.jpg,label_0596.png,True,False,False,17.35,0.25,82.4,12.47,2.28,85.25
image_0597.jpg,label_0597.png,True,False,False,6.81,0.0,93.19,3.84,0.35,95.8
image_0598.jpg,label_0598.png,True,False,False,36.55,0.0,63.45,33.96,0.82,65.22
image_0599.jpg,label_0599.png,True,False,False,16.46,0.0,83.54,12.1,0.5,87.4
image_0600.jpg,label_0600.png,False,False,True,14.38,2.39,83.23,10.62,2.09,87.3
image_0601.jpg,label_0601.png,True,False,False,11.76,2.33,85.91,12.06,1.99,85.94
image_0602.jpg,label_0602.png,False,False,True,40.55,0.4,59.05,38.84,0.33,60.82
image_0603.jpg,label_0603.png,True,False,False,40.62,0.0,59.38,39.98,0.18,59.84
image_0604.jpg,label_0604.png,True,False,False,31.17,9.59,59.23,33.47,8.76,57.77
image_0605.jpg,label_0605.png,True,False,False,13.4,0.14,86.45,11.66,0.14,88.2
