name,label,train,val,test
image_0636.jpg,label_0636.png,True,False,False
image_0637.jpg,label_0637.png,True,False,False
image_0638.jpg,label_0638.png,False,False,True
image_0639.jpg,label_0639.png,True,False,False
image_0640.jpg,label_0640.png,True,False,False
image_0641.jpg,label_0641.png,True,False,False
image_0642.jpg,label_0642.png,True,False,False
image_0643.jpg,label_0643.png,True,False,False
image_0644.jpg,label_0644.png,True,False,False
image_0645.jpg,label_0645.png,True,False,False
image_0646.jpg,label_0646.png,True,False,False
image_0647.jpg,label_0647.png,True,False,False
image_0648.jpg,label_0648.png,False,False,True
image_0649.jpg,label_0649.png,True,False,False
image_0650.jpg,label_0650.png,True,False,False
image_0651.jpg,label_0651.png,True,False,False
image_0652.jpg,label_0652.png,True,False,False
image_0653.jpg,label_0653.png,True,False,False
image_0654.jpg,label_0654.png,True,False,False
image_0655.jpg,label_0655.png,True,False,False
image_0656.jpg,label_0656.png,True,False,False
image_0657.jpg,label_0657.png,True,False,False
image_0658.jpg,label_0658.png,True,False,False
image_0659.jpg,label_0659.png,True,False,False
image_0660.jpg,label_0660.png,True,False,False
image_0661.jpg,label_0661.png,True,False,False
image_0662.jpg,label_0662.png,True,False,False
image_0663.jpg,label_0663.png,True,False,False
image_0664.jpg,label_0664.png,True,False,False
image_0665.jpg,label_0665.png,False,False,True
image_0666.jpg,label_0666.png,False,True,False
image_0667.jpg,label_0667.png,True,False,False
image_0668.jpg,label_0668.png,False,False,True
image_0669.jpg,label_0669.png,True,False,False
image_0670.jpg,label_0670.png,True,False,False
image_0671.jpg,label_0671.png,True,False,False
image_0672.jpg,label_0672.png,True,False,False
image_0673.jpg,label_0673.png,True,False,False
image_0674.jpg,label_0674.png,False,True,False
image_0675.jpg,label_0675.png,True,False,False
image_0676.jpg,label_0676.png,True,False,False
image_0677.jpg,label_0677.png,True,False,False
image_0678.jpg,label_0678.png,True,False,False
image_0679.jpg,label_0679.png,True,False,False
image_0680.jpg,label_0680.png,True,False,False
image_0681.jpg,label_0681.png,True,False,False
image_0682.jpg,label_0682.png,True,False,False
image_0683.jpg,label_0683.png,True,False,False
image_0684.jpg,label_0684.png,True,False,False
image_0685.jpg,label_0685.png,True,False,False
image_0686.jpg,label_0686.png,True,False,False
image_0687.jpg,label_0687.png,True,False,False
image_0688.jpg,label_0688.png,False,False,True
image_0689.jpg,label_0689.png,True,False,False
image_0690.jpg,label_0690.png,True,False,False
image_0691.jpg,label_0691.png,True,False,False
image_0692.jpg,label_0692.png,True,False,False
image_0693.jpg,label_0693.png,False,False,True
image_0694.jpg,label_0694.png,True,False,False
image_0695.jpg,label_0695.png,True,False,False
image_0696.jpg,label_0696.png,False,True,False
image_0697.jpg,label_0697.png,False,False,True
image_0698.jpg,label_0698.png,True,False,False
image_0699.jpg,label_0699.png,True,False,False
image_0700.jpg,label_0700.png,False,True,False
image_0701.jpg,label_0701.png,True,False,False
image_0702.jpg,label_0702.png,True,False,False
image_0703.jpg,label_0703.png,True,False,False
image_0704.jpg,label_0704.png,False,False,True
image_0705.jpg,label_0705.png,True,False,False
image_0706.jpg,label_0706.png,True,False,False
image_0707.jpg,label_0707.png,False,False,True
image_0708.jpg,label_0708.png,True,False,False
image_0709.jpg,label_0709.png,True,False,False
image_0710.jpg,label_0710.png,True,False,False
image_0711.jpg,label_0711.png,True,False,False
image_0712.jpg,label_0712.png,True,False,False
image_0713.jpg,label_0713.png,False,True,False
image_0714.jpg,label_0714.png,False,False,True
image_0715.jpg,label_0715.png,True,False,False
image_0716.jpg,label_0716.png,True,False,False
image_0717.jpg,label_0717.png,True,False,False
image_0718.jpg,label_0718.png,True,False,False
image_0719.jpg,label_0719.png,True,False,False
image_0720.jpg,label_0720.png,False,False,True
image_0721.jpg,label_0721.png,True,False,False
image_0722.jpg,label_0722.png,True,False,False
image_0723.jpg,label_0723.png,True,False,False
image_0724.jpg,label_0724.png,True,False,False
image_0725.jpg,label_0725.png,True,False,False
image_0726.jpg,label_0726.png,False,True,False
image_0727.jpg,label_0727.png,True,False,False
image_0728.jpg,label_0728.png,True,False,False
image_0729.jpg,label_0729.png,True,False,False
image_0730.jpg,label_0730.png,True,False,False
image_0731.jpg,label_0731.png,True,False,False
image_0732.jpg,label_0732.png,True,False,False
image_0733.jpg,label_0733.png,True,False,False
image_0734.jpg,label_0734.png,True,False,False
image_0735.jpg,label_0735.png,True,False,False
image_0736.jpg,label_0736.png,True,False,False
image_0737.jpg,label_0737.png,True,False,False
image_0738.jpg,label_0738.png,True,False,False
image_0739.jpg,label_0739.png,True,False,False
image_0740.jpg,label_0740.png,True,False,False
image_0741.jpg,label_0741.png,False,False,True
image_0742.jpg,label_0742.png,True,False,False
image_0743.jpg,label_0743.png,True,False,False
image_0744.jpg,label_0744.png,True,False,False
image_0745.jpg,label_0745.png,True,False,False
image_0746.jpg,label_0746.png,True,False,False
image_0747.jpg,label_0747.png,True,False,False
image_0748.jpg,label_0748.png,True,False,False
image_0749.jpg,label_0749.png,True,False,False
image_0750.jpg,label_0750.png,True,False,False
image_0751.jpg,label_0751.png,True,False,False
image_0752.jpg,label_0752.png,False,False,True
image_0753.jpg,label_0753.png,True,False,False
image_0754.jpg,label_0754.png,True,False,False
image_0755.jpg,label_0755.png,True,False,False
image_0756.jpg,label_0756.png,True,False,False
image_0757.jpg,label_0757.png,True,False,False
image_0758.jpg,label_0758.png,False,False,True
image_0759.jpg,label_0759.png,True,False,False
image_0760.jpg,label_0760.png,True,False,False
image_0761.jpg,label_0761.png,True,False,False
image_0762.jpg,label_0762.png,True,False,False
image_0763.jpg,label_0763.png,True,False,False
image_0764.jpg,label_0764.png,True,False,False
image_0765.jpg,label_0765.png,True,False,False
image_0766.jpg,label_0766.png,True,False,False
image_0767.jpg,label_0767.png,True,False,False
image_0768.jpg,label_0768.png,True,False,False
image_0769.jpg,label_0769.png,True,False,False
image_0770.jpg,label_0770.png,True,False,False
image_0771.jpg,label_0771.png,True,False,False
image_0772.jpg,label_0772.png,True,False,False
image_0773.jpg,label_0773.png,True,False,False
image_0774.jpg,label_0774.png,True,False,False
image_0775.jpg,label_0775.png,True,False,False
image_0776.jpg,label_0776.png,True,False,False
image_0777.jpg,label_0777.png,True,False,False
image_0778.jpg,label_0778.png,True,False,False
image_0779.jpg,label_0779.png,True,False,False
image_0780.jpg,label_0780.png,True,False,False
image_0781.jpg,label_0781.png,False,True,False
image_0782.jpg,label_0782.png,True,False,False
image_0783.jpg,label_0783.png,True,False,False
image_0784.jpg,label_0784.png,True,False,False
image_0785.jpg,label_0785.png,False,False,True
image_0786.jpg,label_0786.png,True,False,False
image_0787.jpg,label_0787.png,False,False,True
image_0788.jpg,label_0788.png,True,False,False
image_0789.jpg,label_0789.png,True,False,False
image_0790.jpg,label_0790.png,True,False,False
image_0791.jpg,label_0791.png,True,False,False
image_0792.jpg,label_0792.png,True,False,False
image_0793.jpg,label_0793.png,True,False,False
image_0794.jpg,label_0794.png,False,False,True
image_0795.jpg,label_0795.png,True,False,False
image_0796.jpg,label_0796.png,False,True,False
image_0797.jpg,label_0797.png,True,False,False
image_0798.jpg,label_0798.png,True,False,False
image_0799.jpg,label_0799.png,True,False,False
image_0800.jpg,label_0800.png,True,False,False
image_0801.jpg,label_0801.png,False,True,False
image_0802.jpg,label_0802.png,True,False,False
image_0803.jpg,label_0803.png,True,False,False
image_0804.jpg,label_0804.png,False,False,True
image_0805.jpg,label_0805.png,True,False,False
image_0806.jpg,label_0806.png,True,False,False
image_0807.jpg,label_0807.png,True,False,False
image_0808.jpg,label_0808.png,True,False,False
image_0809.jpg,label_0809.png,True,False,False
image_0810.jpg,label_0810.png,True,False,False
image_0811.jpg,label_0811.png,False,True,False
image_0812.jpg,label_0812.png,True,False,False
image_0813.jpg,label_0813.png,False,False,True
image_0814.jpg,label_0814.png,True,False,False
image_0815.jpg,label_0815.png,False,True,False
image_0816.jpg,label_0816.png,True,False,False
image_0817.jpg,label_0817.png,True,False,False
image_0818.jpg,label_0818.png,True,False,False
image_0819.jpg,label_0819.png,True,False,False
image_0820.jpg,label_0820.png,True,False,False
image_0821.jpg,label_0821.png,True,False,False
image_0822.jpg,label_0822.png,False,True,False
image_0823.jpg,label_0823.png,False,True,False
image_0824.jpg,label_0824.png,True,False,False
image_0825.jpg,label_0825.png,True,False,False
image_0826.jpg,label_0826.png,True,False,False
image_0827.jpg,label_0827.png,False,True,False
image_0828.jpg,label_0828.png,True,False,False
image_0829.jpg,label_0829.png,True,False,False
image_0830.jpg,label_0830.png,False,False,True
image_0831.jpg,label_0831.png,True,False,False
image_0832.jpg,label_0832.png,True,False,False
image_0833.jpg,label_0833.png,True,False,False
image_0834.jpg,label_0834.png,False,False,True
image_0835.jpg,label_0835.png,True,False,False
image_0836.jpg,label_0836.png,True,False,False
image_0837.jpg,label_0837.png,True,False,False
image_0838.jpg,label_0838.png,True,False,False
image_0839.jpg,label_0839.png,True,False,False
image_0840.jpg,label_0840.png,True,False,False
image_0841.jpg,label_0841.png,True,False,False
image_0842.jpg,label_0842.png,True,False,False
image_0843.jpg,label_0843.png,True,False,False
image_0844.jpg,label_0844.png,True,False,False
image_0845.jpg,label_0845.png,True,False,False
image_0846.jpg,label_0846.png,True,False,False
image_0847.jpg,label_0847.png,True,False,False
image_0848.jpg,label_0848.png,True,False,False
image_0849.jpg,label_0849.png,True,False,False
image_0850.jpg,label_0850.png,False,True,False
image_0851.jpg,label_0851.png,True,False,False
image_0852.jpg,label_0852.png,True,False,False
image_0853.jpg,label_0853.png,True,False,False
image_0854.jpg,label_0854.png,True,False,False
image_0855.jpg,label_0855.png,True,False,False
image_0856.jpg,label_0856.png,True,False,False
image_0857.jpg,label_0857.png,True,False,False
image_0858.jpg,label_0858.png,True,False,False
image_0859.jpg,label_0859.png,True,False,False
image_0860.jpg,label_0860.png,True,False,False
image_0861.jpg,label_0861.png,True,False,False
image_0862.jpg,label_0862.png,True,False,False
image_0863.jpg,label_0863.png,False,False,True
image_0864.jpg,label_0864.png,True,False,False
image_0865.jpg,label_0865.png,True,False,False
image_0866.jpg,label_0866.png,True,False,False
image_0867.jpg,label_0867.png,False,False,True
image_0868.jpg,label_0868.png,True,False,False
image_0869.jpg,label_0869.png,False,False,True
image_0870.jpg,label_0870.png,True,False,False
image_0871.jpg,label_0871.png,False,True,False
image_0872.jpg,label_0872.png,True,False,False
image_0873.jpg,label_0873.png,False,False,True
image_0874.jpg,label_0874.png,True,False,False
image_0875.jpg,label_0875.png,True,False,False
image_0876.jpg,label_0876.png,True,False,False
image_0877.jpg,label_0877.png,True,False,False
image_0878.jpg,label_0878.png,False,True,False
image_0879.jpg,label_0879.png,True,False,False
image_0880.jpg,label_0880.png,True,False,False
image_0881.jpg,label_0881.png,True,False,False
image_0882.jpg,label_0882.png,True,False,False
image_0883.jpg,label_0883.png,True,False,False
image_0884.jpg,label_0884.png,True,False,False
image_0885.jpg,label_0885.png,True,False,False
image_0886.jpg,label_0886.png,False,False,True
image_0887.jpg,label_0887.png,True,False,False
image_0888.jpg,label_0888.png,True,False,False
image_0889.jpg,label_0889.png,True,False,False
image_0890.jpg,label_0890.png,True,False,False
image_0891.jpg,label_0891.png,True,False,False
image_0892.jpg,label_0892.png,True,False,False
image_0893.jpg,label_0893.png,True,False,False
image_0894.jpg,label_0894.png,True,False,False
image_0895.jpg,label_0895.png,True,False,False
image_0896.jpg,label_0896.png,True,False,False
image_0897.jpg,label_0897.png,False,False,True
image_0898.jpg,label_0898.png,False,True,False
image_0899.jpg,label_0899.png,True,False,False
image_0900.jpg,label_0900.png,True,False,False
image_0901.jpg,label_0901.png,True,False,False
image_0902.jpg,label_0902.png,True,False,False
image_0903.jpg,label_0903.png,True,False,False
image_0904.jpg,label_0904.png,True,False,False
image_0905.jpg,label_0905.png,False,False,True
image_0906.jpg,label_0906.png,True,False,False
image_0907.jpg,label_0907.png,True,False,False
image_0908.jpg,label_0908.png,True,False,False
image_0909.jpg,label_0909.png,True,False,False
image_0910.jpg,label_0910.png,False,False,True
image_0911.jpg,label_0911.png,True,False,False
image_0912.jpg,label_0912.png,True,False,False
image_0913.jpg,label_0913.png,False,True,False
image_0914.jpg,label_0914.png,True,False,False
image_0915.jpg,label_0915.png,True,False,False
image_0916.jpg,label_0916.png,True,False,False
image_0917.jpg,label_0917.png,True,False,False
image_0918.jpg,label_0918.png,True,False,False
image_0919.jpg,label_0919.png,True,False,False
image_0920.jpg,label_0920.png,False,False,True
image_0921.jpg,label_0921.png,True,False,False
image_0922.jpg,label_0922.png,False,True,False
image_0923.jpg,label_0923.png,True,False,False
image_0924.jpg,label_0924.png,True,False,False
image_0925.jpg,label_0925.png,True,False,False
image_0926.jpg,label_0926.png,True,False,False
image_0927.jpg,label_0927.png,True,False,False
image_0928.jpg,label_0928.png,False,True,False
image_0929.jpg,label_0929.png,True,False,False
image_0930.jpg,label_0930.png,True,False,False
image_0931.jpg,label_0931.png,True,False,False
image_0932.jpg,label_0932.png,True,False,False
image_0933.jpg,label_0933.png,True,False,False
image_0934.jpg,label_0934.png,True,False,False
image_0935.jpg,label_0935.png,True,False,False
image_0936.jpg,label_0936.png,True,False,False
image_0937.jpg,label_0937.png,False,False,True
image_0938.jpg,label_0938.png,True,False,False
image_0939.jpg,label_0939.png,True,False,False
image_0940.jpg,label_0940.png,False,False,True
image_0941.jpg,label_0941.png,True,False,False
image_0942.jpg,label_0942.png,True,False,False
image_0943.jpg,label_0943.png,False,False,True
image_0944.jpg,label_0944.png,True,False,False
image_0945.jpg,label_0945.png,True,False,False
image_0946.jpg,label_0946.png,True,False,False
image_0947.jpg,label_0947.png,True,False,False
image_0948.jpg,label_0948.png,True,False,False
image_0949.jpg,label_0949.png,True,False,False
image_0950.jpg,label_0950.png,True,False,False
image_0951.jpg,label_0951.png,False,False,True
image_0952.jpg,label_0952.png,False,False,True
image_0953.jpg,label_0953.png,True,False,False
image_0954.jpg,label_0954.png,True,False,False
image_0955.jpg,label_0955.png,True,False,False
image_0956.jpg,label_0956.png,True,False,False
image_0957.jpg,label_0957.png,False,False,True
image_0958.jpg,label_0958.png,True,False,False
image_0959.jpg,label_0959.png,True,False,False
image_0960.jpg,label_0960.png,True,False,False
image_0961.jpg,label_0961.png,True,False,False
image_0962.jpg,label_0962.png,True,False,False
image_0963.jpg,label_0963.png,True,False,False
image_0964.jpg,label_0964.png,True,False,False
image_0965.jpg,label_0965.png,True,False,False
image_0966.jpg,label_0966.png,True,False,False
image_0967.jpg,label_0967.png,True,False,False
image_0968.jpg,label_0968.png,True,False,False
image_0969.jpg,label_0969.png,False,True,False
image_0970.jpg,label_0970.png,True,False,False
image_0971.jpg,label_0971.png,True,False,False
image_0972.jpg,label_0972.png,True,False,False
image_0973.jpg,label_0973.png,False,True,False
image_0974.jpg,label_0974.png,True,False,False
image_0975.jpg,label_0975.png,True,False,False
image_0976.jpg,label_0976.png,True,False,False
image_0977.jpg,label_0977.png,True,False,False
image_0978.jpg,label_0978.png,False,True,False
image_0979.jpg,label_0979.png,True,False,False
image_0980.jpg,label_0980.png,True,False,False
image_0981.jpg,label_0981.png,True,False,False
image_0982.jpg,label_0982.png,True,False,False
image_0983.jpg,label_0983.png,True,False,False
image_0984.jpg,label_0984.png,True,False,False
image_0985.jpg,label_0985.png,True,False,False
image_0986.jpg,label_0986.png,True,False,False
image_0987.jpg,label_0987.png,False,False,True
image_0988.jpg,label_0988.png,True,False,False
image_0989.jpg,label_0989.png,True,False,False
image_0990.jpg,label_0990.png,True,False,False
image_0991.jpg,label_0991.png,True,False,False
image_0992.jpg,label_0992.png,False,True,False
image_0993.jpg,label_0993.png,True,False,False
image_0994.jpg,label_0994.png,True,False,False
image_0995.jpg,label_0995.png,True,False,False
image_0996.jpg,label_0996.png,True,False,False
image_0997.jpg,label_0997.png,True,False,False
image_0998.jpg,label_0998.png,True,False,False
image_0999.jpg,label_0999.png,True,False,False
image_1000.jpg,label_1000.png,True,False,False
image_1001.jpg,label_1001.png,True,False,False
image_1002.jpg,label_1002.png,True,False,False
image_1003.jpg,label_1003.png,False,False,True
image_1004.jpg,label_1004.png,True,False,False
image_1005.jpg,label_1005.png,True,False,False
image_1006.jpg,label_1006.png,True,False,False
image_1007.jpg,label_1007.png,True,False,False
image_1008.jpg,label_1008.png,True,False,False
image_1009.jpg,label_1009.png,False,False,True
image_1010.jpg,label_1010.png,True,False,False
image_1011.jpg,label_1011.png,True,False,False
image_1012.jpg,label_1012.png,True,False,False
image_1013.jpg,label_1013.png,True,False,False
image_1014.jpg,label_1014.png,False,False,True
image_1015.jpg,label_1015.png,True,False,False
image_1016.jpg,label_1016.png,True,False,False
image_1017.jpg,label_1017.png,True,False,False
image_1018.jpg,label_1018.png,True,False,False
image_1019.jpg,label_1019.png,True,False,False
image_1020.jpg,label_1020.png,False,False,True
image_1021.jpg,label_1021.png,True,False,False
image_1022.jpg,label_1022.png,True,False,False
image_1023.jpg,label_1023.png,True,False,False
image_1024.jpg,label_1024.png,True,False,False
image_1025.jpg,label_1025.png,True,False,False
image_1026.jpg,label_1026.png,True,False,False
image_1027.jpg,label_1027.png,True,False,False
image_1028.jpg,label_1028.png,True,False,False
image_1029.jpg,label_1029.png,True,False,False
image_1030.jpg,label_1030.png,False,True,False
image_1031.jpg,label_1031.png,False,False,True
image_1032.jpg,label_1032.png,True,False,False
image_1033.jpg,label_1033.png,True,False,False
image_1034.jpg,label_1034.png,True,False,False
image_1035.jpg,label_1035.png,False,False,True
image_1036.jpg,label_1036.png,True,False,False
image_1037.jpg,label_1037.png,True,False,False
image_1038.jpg,label_1038.png,True,False,False
image_1039.jpg,label_1039.png,True,False,False
image_1040.jpg,label_1040.png,True,False,False
image_1041.jpg,label_1041.png,True,False,False
image_1042.jpg,label_1042.png,True,False,False
image_1043.jpg,label_1043.png,False,True,False
image_1044.jpg,label_1044.png,True,False,False
image_1045.jpg,label_1045.png,True,False,False
image_1046.jpg,label_1046.png,True,False,False
image_1047.jpg,label_1047.png,True,False,False
image_1048.jpg,label_1048.png,True,False,False
image_1049.jpg,label_1049.png,True,False,False
image_1050.jpg,label_1050.png,True,False,False
image_1051.jpg,label_1051.png,True,False,False
image_1052.jpg,label_1052.png,False,False,True
image_1053.jpg,label_1053.png,False,True,False
image_1054.jpg,label_1054.png,True,False,False
image_1055.jpg,label_1055.png,True,False,False
image_1056.jpg,label_1056.png,False,False,True
image_1057.jpg,label_1057.png,True,False,False
image_1058.jpg,label_1058.png,True,False,False
image_1059.jpg,label_1059.png,False,True,False
image_1060.jpg,label_1060.png,True,False,False
image_1061.jpg,label_1061.png,False,True,False
image_1062.jpg,label_1062.png,True,False,False
image_1063.jpg,label_1063.png,False,False,True
image_1064.jpg,label_1064.png,True,False,False
image_1065.jpg,label_1065.png,True,False,False
image_1066.jpg,label_1066.png,True,False,False
image_1067.jpg,label_1067.png,True,False,False
image_1068.jpg,label_1068.png,True,False,False
image_1069.jpg,label_1069.png,True,False,False
image_1070.jpg,label_1070.png,False,False,True
image_1071.jpg,label_1071.png,True,False,False
image_1072.jpg,label_1072.png,True,False,False
image_1073.jpg,label_1073.png,True,False,False
image_1074.jpg,label_1074.png,True,False,False
image_1075.jpg,label_1075.png,True,False,False
image_1076.jpg,label_1076.png,False,True,False
image_1077.jpg,label_1077.png,True,False,False
image_1078.jpg,label_1078.png,True,False,False
image_1079.jpg,label_1079.png,False,True,False
image_1080.jpg,label_1080.png,True,False,False
image_1081.jpg,label_1081.png,True,False,False
image_1082.jpg,label_1082.png,True,False,False
image_1083.jpg,label_1083.png,True,False,False
image_1084.jpg,label_1084.png,True,False,False
image_1085.jpg,label_1085.png,True,False,False
image_1086.jpg,label_1086.png,True,False,False
image_1087.jpg,label_1087.png,False,True,False
image_1088.jpg,label_1088.png,True,False,False
image_1089.jpg,label_1089.png,True,False,False
image_1090.jpg,label_1090.png,True,False,False
image_1091.jpg,label_1091.png,False,False,True
image_1092.jpg,label_1092.png,True,False,False
image_1093.jpg,label_1093.png,False,True,False
image_1094.jpg,label_1094.png,True,False,False
image_1095.jpg,label_1095.png,False,True,False
image_1096.jpg,label_1096.png,False,True,False
image_1097.jpg,label_1097.png,True,False,False
image_1098.jpg,label_1098.png,True,False,False
image_1099.jpg,label_1099.png,True,False,False
image_1100.jpg,label_1100.png,True,False,False
image_1101.jpg,label_1101.png,False,True,False
image_1102.jpg,label_1102.png,False,True,False
image_1103.jpg,label_1103.png,True,False,False
image_1104.jpg,label_1104.png,True,False,False
image_1105.jpg,label_1105.png,True,False,False
image_1106.jpg,label_1106.png,False,True,False
image_1107.jpg,label_1107.png,True,False,False
image_1108.jpg,label_1108.png,False,False,True
image_1109.jpg,label_1109.png,True,False,False
image_1110.jpg,label_1110.png,True,False,False
image_1111.jpg,label_1111.png,True,False,False
image_1112.jpg,label_1112.png,False,True,False
image_1113.jpg,label_1113.png,True,False,False
image_1114.jpg,label_1114.png,True,False,False
image_1115.jpg,label_1115.png,True,False,False
image_1116.jpg,label_1116.png,True,False,False
image_1117.jpg,label_1117.png,True,False,False
image_1118.jpg,label_1118.png,True,False,False
image_1119.jpg,label_1119.png,True,False,False
image_1120.jpg,label_1120.png,True,False,False
image_1121.jpg,label_1121.png,True,False,False
image_1122.jpg,label_1122.png,True,False,False
image_1123.jpg,label_1123.png,True,False,False
image_1124.jpg,label_1124.png,False,True,False
image_1125.jpg,label_1125.png,True,False,False
image_1126.jpg,label_1126.png,False,False,True
image_1127.jpg,label_1127.png,False,True,False
image_1128.jpg,label_1128.png,True,False,False
image_1129.jpg,label_1129.png,True,False,False
image_1130.jpg,label_1130.png,True,False,False
image_1131.jpg,label_1131.png,True,False,False
image_1132.jpg,label_1132.png,True,False,False
image_1133.jpg,label_1133.png,True,False,False
image_1134.jpg,label_1134.png,True,False,False
image_1135.jpg,label_1135.png,False,False,True
image_1136.jpg,label_1136.png,True,False,False
image_1137.jpg,label_1137.png,True,False,False
image_1138.jpg,label_1138.png,True,False,False
image_1139.jpg,label_1139.png,True,False,False
image_1140.jpg,label_1140.png,True,False,False
image_1141.jpg,label_1141.png,True,False,False
image_1142.jpg,label_1142.png,False,True,False
image_1143.jpg,label_1143.png,True,False,False
image_1144.jpg,label_1144.png,True,False,False
image_1145.jpg,label_1145.png,True,False,False
image_1146.jpg,label_1146.png,True,False,False
image_1147.jpg,label_1147.png,True,False,False
image_1148.jpg,label_1148.png,True,False,False
image_1149.jpg,label_1149.png,True,False,False
image_1150.jpg,label_1150.png,True,False,False
image_1151.jpg,label_1151.png,True,False,False
image_1152.jpg,label_1152.png,True,False,False
image_1153.jpg,label_1153.png,True,False,False
image_1154.jpg,label_1154.png,False,True,False
image_1155.jpg,label_1155.png,True,False,False
image_1156.jpg,label_1156.png,False,False,True
image_1157.jpg,label_1157.png,True,False,False
image_1158.jpg,label_1158.png,True,False,False
image_1159.jpg,label_1159.png,True,False,False
image_1160.jpg,label_1160.png,True,False,False
image_1161.jpg,label_1161.png,True,False,False
image_1162.jpg,label_1162.png,True,False,False
image_1163.jpg,label_1163.png,True,False,False
image_1164.jpg,label_1164.png,True,False,False
image_1165.jpg,label_1165.png,True,False,False
image_1166.jpg,label_1166.png,True,False,False
image_1167.jpg,label_1167.png,False,True,False
image_1168.jpg,label_1168.png,True,False,False
image_1169.jpg,label_1169.png,True,False,False
image_1170.jpg,label_1170.png,False,False,True
image_1171.jpg,label_1171.png,True,False,False
image_1172.jpg,label_1172.png,True,False,False
image_1173.jpg,label_1173.png,True,False,False
image_1174.jpg,label_1174.png,False,False,True
image_1175.jpg,label_1175.png,True,False,False
image_1176.jpg,label_1176.png,True,False,False
image_1177.jpg,label_1177.png,False,True,False
image_1178.jpg,label_1178.png,True,False,False
image_1179.jpg,label_1179.png,True,False,False
image_1180.jpg,label_1180.png,True,False,False
image_1181.jpg,label_1181.png,True,False,False
image_1182.jpg,label_1182.png,True,False,False
image_1183.jpg,label_1183.png,False,False,True
image_1184.jpg,label_1184.png,False,True,False
image_1185.jpg,label_1185.png,False,False,True
image_1186.jpg,label_1186.png,True,False,False
image_1187.jpg,label_1187.png,True,False,False
image_1188.jpg,label_1188.png,True,False,False
image_1189.jpg,label_1189.png,False,False,True
image_1190.jpg,label_1190.png,True,False,False
image_1191.jpg,label_1191.png,True,False,False
image_1192.jpg,label_1192.png,False,False,True
image_1193.jpg,label_1193.png,True,False,False
image_1194.jpg,label_1194.png,True,False,False
image_1195.jpg,label_1195.png,True,False,False
image_1196.jpg,label_1196.png,True,False,False
image_1197.jpg,label_1197.png,True,False,False
image_1198.jpg,label_1198.png,True,False,False
image_1199.jpg,label_1199.png,True,False,False
image_1200.jpg,label_1200.png,True,False,False
image_1201.jpg,label_1201.png,True,False,False
image_1202.jpg,label_1202.png,True,False,False
image_1203.jpg,label_1203.png,False,True,False
image_1204.jpg,label_1204.png,True,False,False
image_1205.jpg,label_1205.png,True,False,False
image_1206.jpg,label_1206.png,False,True,False
image_1207.jpg,label_1207.png,True,False,False
image_1208.jpg,label_1208.png,True,False,False
image_1209.jpg,label_1209.png,False,False,True
image_1210.jpg,label_1210.png,True,False,False
image_1211.jpg,label_1211.png,True,False,False
image_1212.jpg,label_1212.png,True,False,False
image_1213.jpg,label_1213.png,True,False,False
image_1214.jpg,label_1214.png,True,False,False
image_1215.jpg,label_1215.png,True,False,False
image_1216.jpg,label_1216.png,True,False,False
image_1217.jpg,label_1217.png,False,True,False
image_1218.jpg,label_1218.png,False,False,True
image_1219.jpg,label_1219.png,True,False,False
image_1220.jpg,label_1220.png,False,False,True
image_1221.jpg,label_1221.png,True,False,False
image_1222.jpg,label_1222.png,True,False,False
image_1223.jpg,label_1223.png,True,False,False
image_1224.jpg,label_1224.png,True,False,False
image_1225.jpg,label_1225.png,True,False,False
image_1226.jpg,label_1226.png,True,False,False
image_1227.jpg,label_1227.png,True,False,False
image_1228.jpg,label_1228.png,True,False,False
image_1229.jpg,label_1229.png,True,False,False
image_1230.jpg,label_1230.png,False,True,False
image_1231.jpg,label_1231.png,True,False,False
image_1232.jpg,label_1232.png,True,False,False
image_1233.jpg,label_1233.png,True,False,False
image_1234.jpg,label_1234.png,True,False,False
image_1235.jpg,label_1235.png,True,False,False
image_1236.jpg,label_1236.png,True,False,False
image_1237.jpg,label_1237.png,True,False,False
image_1238.jpg,label_1238.png,True,False,False
image_1239.jpg,label_1239.png,True,False,False
image_1240.jpg,label_1240.png,True,False,False
image_1241.jpg,label_1241.png,True,False,False
image_1242.jpg,label_1242.png,True,False,False
image_1243.jpg,label_1243.png,False,True,False
image_1244.jpg,label_1244.png,False,False,True
image_1245.jpg,label_1245.png,True,False,False
image_1246.jpg,label_1246.png,True,False,False
image_1247.jpg,label_1247.png,False,True,False
image_1248.jpg,label_1248.png,False,False,True
image_1249.jpg,label_1249.png,True,False,False
image_1250.jpg,label_1250.png,False,True,False
image_1251.jpg,label_1251.png,False,True,False
image_1252.jpg,label_1252.png,True,False,False
image_1253.jpg,label_1253.png,True,False,False
image_1254.jpg,label_1254.png,True,False,False
image_1255.jpg,label_1255.png,False,True,False
image_1256.jpg,label_1256.png,True,False,False
image_1257.jpg,label_1257.png,True,False,False
image_1258.jpg,label_1258.png,True,False,False
image_1259.jpg,label_1259.png,True,False,False
image_1260.jpg,label_1260.png,True,False,False
image_1261.jpg,label_1261.png,True,False,False
image_1262.jpg,label_1262.png,True,False,False
image_1263.jpg,label_1263.png,False,False,True
image_1264.jpg,label_1264.png,True,False,False
image_1265.jpg,label_1265.png,False,False,True
image_1266.jpg,label_1266.png,True,False,False
image_1267.jpg,label_1267.png,True,False,False
image_1268.jpg,label_1268.png,False,False,True
image_1269.jpg,label_1269.png,True,False,False
image_1270.jpg,label_1270.png,True,False,False
