name,label,train,val,test,true_soil,true_plant,true_residue,pred_soil,pred_plant,pred_residue
image_0766.jpg,label_0766.png,True,False,False,19.37,2.64,77.99,18.92,2.57,78.51
image_0767.jpg,label_0767.png,True,False,False,0.13,9.62,90.25,0.08,9.03,90.89
image_0768.jpg,label_0768.png,True,False,False,0.3,11.0,88.7,0.13,10.83,89.04
image_0769.jpg,label_0769.png,True,False,False,0.32,11.64,88.04,0.2,10.86,88.94
image_0770.jpg,label_0770.png,True,False,False,1.37,8.15,90.49,0.05,7.08,92.87
image_0771.jpg,label_0771.png,True,False,False,0.05,3.17,96.79,0.07,3.23,96.7
image_0772.jpg,label_0772.png,True,False,False,0.4,7.17,92.43,0.13,6.73,93.14
image_0773.jpg,label_0773.png,True,False,False,40.29,6.13,53.58,39.31,6.01,54.68
image_0774.jpg,label_0774.png,True,False,False,41.24,8.51,50.25,38.72,8.18,53.1
image_0775.jpg,label_0775.png,True,False,False,39.36,5.17,55.48,36.76,4.92,58.32
image_0776.jpg,label_0776.png,True,False,False,38.92,8.37,52.71,39.49,8.13,52.38
image_0777.jpg,label_0777.png,True,False,False,13.11,5.6,81.29,14.22,5.85,79.93
image_0778.jpg,label_0778.png,True,False,False,1.87,13.17,84.96,1.21,11.87,86.93
image_0779.jpg,label_0779.png,True,False,False,1.19,10.85,87.97,0.94,10.66,88.4
image_0780.jpg,label_0780.png,True,False,False,40.33,4.0,55.67,39.77,3.84,56.39
image_0781.jpg,label_0781.png,False,True,False,10.46,7.77,81.77,8.92,6.95,84.12
image_0782.jpg,label_0782.png,True,False,False,25.38,8.49,66.13,23.8,7.94,68.26
image_0783.jpg,label_0783.png,True,False,False,6.33,5.76,87.91,3.91,4.93,91.15
image_0784.jpg,label_0784.png,True,False,False,2.82,11.1,86.09,1.88,13.17,84.94
image_0785.jpg,label_0785.png,False,False,True,2.19,5.34,92.47,1.86,5.95,92.19
image_0786.jpg,label_0786.png,True,False,False,0.09,2.24,97.67,0.0,1.91,98.09
image_0787.jpg,label_0787.png,False,False,True,0.14,0.97,98.89,0.55,1.2,98.25
image_0788.jpg,label_0788.png,True,False,False,17.33,0.06,82.61,17.67,0.07,82.26
image_0789.jpg,label_0789.png,True,False,False,34.62,0.51,64.87,35.25,0.5,64.25
image_0790.jpg,label_0790.png,True,False,False,21.48,0.04,78.48,22.22,0.05,77.73
image_0791.jpg,label_0791.png,True,False,False,23.0,0.01,77.0,23.46,0.05,76.49
image_0792.jpg,label_0792.png,True,False,False,13.66,0.06,86.28,12.54,0.09,87.37
image_0793.jpg,label_0793.png,True,False,False,61.25,0.32,38.43,59.95,0.34,39.71
image_0794.jpg,label_0794.png,False,False,True,27.93,2.74,69.33,28.41,2.93,68.66
image_0795.jpg,label_0795.png,True,False,False,72.35,0.0,27.65,74.01,0.13,25.87
image_0796.jpg,label_0796.png,False,True,False,5.32,0.51,94.18,4.92,0.73,94.35
image_0797.jpg,label_0797.png,True,False,False,81.95,1.86,16.19,82.69,1.93,15.38
image_0798.jpg,label_0798.png,True,False,False,64.49,0.0,35.51,66.11,0.0,33.89
image_0799.jpg,label_0799.png,True,False,False,15.98,0.0,84.02,16.86,0.0,83.14
image_0800.jpg,label_0800.png,True,False,False,29.04,0.0,70.96,28.31,0.0,71.69
image_0801.jpg,label_0801.png,False,True,False,4.83,0.0,95.17,5.45,0.0,94.55
image_0802.jpg,label_0802.png,True,False,False,0.0,0.0,100.0,0.51,0.0,99.49
image_0803.jpg,label_0803.png,True,False,False,0.0,0.0,100.0,3.34,0.0,96.66
image_0804.jpg,label_0804.png,False,False,True,0.0,0.0,100.0,1.68,0.0,98.32
image_0805.jpg,label_0805.png,True,False,False,0.0,0.0,100.0,3.43,0.0,96.57
image_0806.jpg,label_0806.png,True,False,False,0.0,0.0,100.0,0.68,0.0,99.32
image_0807.jpg,label_0807.png,True,False,False,0.0,0.0,100.0,1.87,0.0,98.13
image_0808.jpg,label_0808.png,True,False,False,0.0,0.0,100.0,1.24,0.0,98.76
image_0809.jpg,label_0809.png,True,False,False,0.1,0.0,99.9,3.93,0.0,96.07
image_0810.jpg,label_0810.png,True,False,False,0.0,0.0,100.0,1.06,0.0,98.94
image_0811.jpg,label_0811.png,False,True,False,0.0,0.0,100.0,3.43,0.0,96.57
image_0812.jpg,label_0812.png,True,False,False,18.16,0.0,81.84,15.88,0.0,84.12
image_0813.jpg,label_0813.png,False,False,True,12.0,0.0,88.0,14.03,0.0,85.97
image_0814.jpg,label_0814.png,True,False,False,0.23,0.05,99.73,0.72,0.05,99.23
image_0815.jpg,label_0815.png,False,True,False,1.2,0.02,98.78,1.23,0.01,98.76
image_0816.jpg,label_0816.png,True,False,False,1.06,0.03,98.91,1.11,0.03,98.87
image_0817.jpg,label_0817.png,True,False,False,0.0,0.0,100.0,0.09,0.01,99.89
image_0818.jpg,label_0818.png,True,False,False,0.0,0.0,100.0,1.35,0.05,98.61
image_0819.jpg,label_0819.png,True,False,False,0.0,0.0,100.0,0.67,0.08,99.25
image_0820.jpg,label_0820.png,True,False,False,0.0,0.0,100.0,0.11,0.01,99.88
image_0821.jpg,label_0821.png,True,False,False,0.0,0.0,100.0,0.03,0.03,99.94
image_0822.jpg,label_0822.png,False,True,False,0.0,0.02,99.98,0.11,0.06,99.83
image_0823.jpg,label_0823.png,False,True,False,0.0,0.0,100.0,0.44,0.1,99.46
image_0824.jpg,label_0824.png,True,False,False,0.16,0.0,99.84,0.57,0.01,99.41
image_0825.jpg,label_0825.png,True,False,False,6.44,0.19,93.37,6.79,0.16,93.05
image_0826.jpg,label_0826.png,True,False,False,2.2,0.04,97.76,2.58,0.04,97.39
image_0827.jpg,label_0827.png,False,True,False,0.01,0.23,99.76,0.21,0.14,99.65
image_0828.jpg,label_0828.png,True,False,False,0.0,0.09,99.91,0.13,0.04,99.83
image_0829.jpg,label_0829.png,True,False,False,0.33,0.04,99.64,0.36,0.02,99.61
image_0830.jpg,label_0830.png,False,False,True,0.0,0.0,100.0,2.35,0.03,97.62
image_0831.jpg,label_0831.png,True,False,False,0.57,0.01,99.42,3.19,0.04,96.77
image_0832.jpg,label_0832.png,True,False,False,0.34,0.0,99.66,0.86,0.0,99.14
image_0833.jpg,label_0833.png,True,False,False,2.44,0.03,97.53,1.89,0.03,98.09
image_0834.jpg,label_0834.png,False,False,True,3.71,0.01,96.28,6.32,0.06,93.62
image_0835.jpg,label_0835.png,True,False,False,0.18,0.02,99.8,0.53,0.03,99.44
image_0836.jpg,label_0836.png,True,False,False,13.88,0.03,86.09,0.92,0.07,99.01
image_0837.jpg,label_0837.png,True,False,False,31.39,0.5,68.11,31.5,0.52,67.98
image_0838.jpg,label_0838.png,True,False,False,15.72,1.04,83.24,13.4,0.97,85.63
image_0839.jpg,label_0839.png,True,False,False,25.66,0.82,73.52,24.63,0.78,74.59
image_0840.jpg,label_0840.png,True,False,False,16.13,1.18,82.69,16.45,1.17,82.39
image_0841.jpg,label_0841.png,True,False,False,29.63,0.39,69.97,28.19,0.39,71.42
image_0842.jpg,label_0842.png,True,False,False,25.75,0.38,73.87,25.21,0.37,74.42
image_0843.jpg,label_0843.png,True,False,False,25.17,0.2,74.63,24.87,0.23,74.9
image_0844.jpg,label_0844.png,True,False,False,26.63,0.38,72.99,23.51,0.37,76.12
image_0845.jpg,label_0845.png,True,False,False,15.1,0.28,84.62,13.34,0.26,86.4
image_0846.jpg,label_0846.png,True,False,False,0.0,0.05,99.95,3.57,0.19,96.25
image_0847.jpg,label_0847.png,True,False,False,0.49,0.0,99.51,5.01,0.06,94.93
image_0848.jpg,label_0848.png,True,False,False,20.11,0.83,79.05,18.92,0.78,80.3
image_0849.jpg,label_0849.png,True,False,False,16.32,0.37,83.31,17.28,0.39,82.33
image_0850.jpg,label_0850.png,False,True,False,64.01,0.6,35.39,65.53,0.61,33.86
image_0851.jpg,label_0851.png,True,False,False,45.87,0.4,53.72,46.52,0.43,53.05
image_0852.jpg,label_0852.png,True,False,False,58.47,0.97,40.56,60.89,0.93,38.18
image_0853.jpg,label_0853.png,True,False,False,40.13,0.66,59.2,44.18,0.67,55.15
image_0854.jpg,label_0854.png,True,False,False,36.23,0.4,63.37,34.33,0.45,65.22
image_0855.jpg,label_0855.png,True,False,False,45.15,0.56,54.29,45.94,0.58,53.48
image_0856.jpg,label_0856.png,True,False,False,28.5,0.85,70.64,32.88,0.83,66.29
image_0857.jpg,label_0857.png,True,False,False,32.14,0.41,67.45,30.78,0.42,68.8
image_0858.jpg,label_0858.png,True,False,False,10.93,1.41,87.66,9.55,1.29,89.17
image_0859.jpg,label_0859.png,True,False,False,14.99,1.12,83.89,13.65,1.14,85.21
image_0860.jpg,label_0860.png,True,False,False,88.4,0.0,11.6,88.56,0.0,11.44
image_0861.jpg,label_0861.png,True,False,False,81.25,0.0,18.75,83.7,0.0,16.3
image_0862.jpg,label_0862.png,True,False,False,1.29,0.04,98.67,1.5,0.05,98.45
image_0863.jpg,label_0863.png,False,False,True,3.7,0.0,96.3,3.7,0.0,96.3
image_0864.jpg,label_0864.png,True,False,False,0.62,0.0,99.38,0.5,0.0,99.5
image_0865.jpg,label_0865.png,True,False,False,1.98,0.0,98.02,2.7,0.0,97.3
image_0866.jpg,label_0866.png,True,False,False,7.44,0.0,92.55,7.57,0.0,92.43
image_0867.jpg,label_0867.png,False,False,True,0.0,0.0,100.0,0.58,0.0,99.42
image_0868.jpg,label_0868.png,True,False,False,1.76,0.0,98.24,1.68,0.0,98.32
image_0869.jpg,label_0869.png,False,False,True,8.02,0.0,91.98,6.32,0.0,93.68
image_0870.jpg,label_0870.png,True,False,False,0.26,0.0,99.74,0.3,0.0,99.7
image_0871.jpg,label_0871.png,False,True,False,7.39,0.0,92.61,7.92,0.0,92.08
image_0872.jpg,label_0872.png,True,False,False,4.95,0.0,95.05,5.48,0.0,94.52
image_0873.jpg,label_0873.png,False,False,True,2.45,0.0,97.55,3.4,0.0,96.6
image_0874.jpg,label_0874.png,True,False,False,63.12,0.0,36.88,66.12,0.0,33.88
image_0875.jpg,label_0875.png,True,False,False,48.77,0.0,51.23,52.7,0.0,47.3
image_0876.jpg,label_0876.png,True,False,False,44.39,0.0,55.61,50.81,0.0,49.19
image_0877.jpg,label_0877.png,True,False,False,14.03,0.0,85.97,14.18,0.0,85.82
image_0878.jpg,label_0878.png,False,True,False,16.29,0.0,83.71,16.3,0.0,83.7
image_0879.jpg,label_0879.png,True,False,False,8.76,0.0,91.24,9.03,0.0,90.97
image_0880.jpg,label_0880.png,True,False,False,14.37,0.0,85.63,16.69,0.0,83.31
image_0881.jpg,label_0881.png,True,False,False,3.97,0.0,96.03,4.96,0.0,95.04
image_0882.jpg,label_0882.png,True,False,False,59.44,0.0,40.56,60.98,0.0,39.02
image_0883.jpg,label_0883.png,True,False,False,32.23,0.0,67.77,33.15,0.0,66.85
image_0884.jpg,label_0884.png,True,False,False,0.0,0.0,100.0,0.22,0.0,99.78
image_0885.jpg,label_0885.png,True,False,False,6.59,0.0,93.41,6.49,0.0,93.51
image_0886.jpg,label_0886.png,False,False,True,0.0,0.0,100.0,0.07,0.0,99.93
image_0887.jpg,label_0887.png,True,False,False,0.08,0.0,99.92,0.15,0.0,99.85
image_0888.jpg,label_0888.png,True,False,False,0.53,0.0,99.47,0.45,0.0,99.55
image_0889.jpg,label_0889.png,True,False,False,45.72,0.0,54.28,50.62,0.0,49.38
image_0890.jpg,label_0890.png,True,False,False,50.72,0.0,49.28,52.85,0.0,47.15
image_0891.jpg,label_0891.png,True,False,False,67.88,0.0,32.12,72.39,0.0,27.61
image_0892.jpg,label_0892.png,True,False,False,63.92,0.0,36.08,63.91,0.0,36.09
image_0893.jpg,label_0893.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0894.jpg,label_0894.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0895.jpg,label_0895.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0896.jpg,label_0896.png,True,False,False,0.0,0.06,99.94,0.56,0.27,99.17
image_0897.jpg,label_0897.png,False,False,True,0.0,0.18,99.82,1.89,0.38,97.73
image_0898.jpg,label_0898.png,False,True,False,0.0,0.04,99.96,0.49,0.29,99.21
image_0899.jpg,label_0899.png,True,False,False,0.0,0.11,99.89,2.06,0.25,97.69
image_0900.jpg,label_0900.png,True,False,False,0.0,0.34,99.66,1.24,0.61,98.15
image_0901.jpg,label_0901.png,True,False,False,0.0,0.1,99.9,3.97,0.35,95.68
image_0902.jpg,label_0902.png,True,False,False,0.0,0.08,99.92,3.22,0.19,96.6
image_0903.jpg,label_0903.png,True,False,False,0.0,0.18,99.82,2.43,0.38,97.19
image_0904.jpg,label_0904.png,True,False,False,0.0,0.09,99.91,2.78,0.25,96.97
image_0905.jpg,label_0905.png,False,False,True,0.0,0.03,99.97,1.98,0.07,97.95
image_0906.jpg,label_0906.png,True,False,False,0.0,0.06,99.94,0.66,0.21,99.12
image_0907.jpg,label_0907.png,True,False,False,0.26,0.06,99.69,0.74,0.2,99.07
image_0908.jpg,label_0908.png,True,False,False,0.0,0.0,100.0,1.39,0.05,98.57
image_0909.jpg,label_0909.png,True,False,False,0.0,0.0,100.0,2.21,0.03,97.76
image_0910.jpg,label_0910.png,False,False,True,0.0,0.41,99.59,1.06,0.83,98.11
image_0911.jpg,label_0911.png,True,False,False,0.0,0.09,99.91,2.73,0.52,96.76
image_0912.jpg,label_0912.png,True,False,False,0.0,0.03,99.97,1.8,0.28,97.92
image_0913.jpg,label_0913.png,False,True,False,2.39,0.6,97.01,2.86,0.49,96.65
image_0914.jpg,label_0914.png,True,False,False,15.55,0.92,83.52,15.57,0.89,83.54
image_0915.jpg,label_0915.png,True,False,False,16.0,0.62,83.39,12.87,0.55,86.58
image_0916.jpg,label_0916.png,True,False,False,19.19,0.91,79.9,18.64,0.86,80.5
image_0917.jpg,label_0917.png,True,False,False,17.09,0.64,82.26,11.72,0.52,87.76
image_0918.jpg,label_0918.png,True,False,False,14.84,0.9,84.25,13.23,0.79,85.98
image_0919.jpg,label_0919.png,True,False,False,7.44,0.55,92.01,4.21,0.43,95.37
image_0920.jpg,label_0920.png,False,False,True,10.29,1.2,88.51,8.33,1.05,90.62
image_0921.jpg,label_0921.png,True,False,False,13.91,1.04,85.05,15.16,0.97,83.87
image_0922.jpg,label_0922.png,False,True,False,5.49,0.82,93.69,3.9,0.69,95.41
image_0923.jpg,label_0923.png,True,False,False,24.62,0.92,74.46,23.78,0.91,75.31
image_0924.jpg,label_0924.png,True,False,False,11.44,0.66,87.91,11.15,0.66,88.19
image_0925.jpg,label_0925.png,True,False,False,5.89,0.35,93.76,5.88,0.33,93.78
image_0926.jpg,label_0926.png,True,False,False,15.85,0.64,83.51,16.88,0.61,82.52
image_0927.jpg,label_0927.png,True,False,False,7.86,0.53,91.6,7.16,0.5,92.34
image_0928.jpg,label_0928.png,False,True,False,2.87,0.34,96.79,2.8,0.33,96.87
image_0929.jpg,label_0929.png,True,False,False,20.02,1.38,78.6,16.83,1.24,81.94
image_0930.jpg,label_0930.png,True,False,False,0.0,0.27,99.73,2.16,0.55,97.29
image_0931.jpg,label_0931.png,True,False,False,0.0,0.09,99.91,2.64,0.29,97.08
image_0932.jpg,label_0932.png,True,False,False,0.0,0.46,99.54,0.56,0.58,98.86
image_0933.jpg,label_0933.png,True,False,False,0.0,0.03,99.97,0.5,0.25,99.26
image_0934.jpg,label_0934.png,True,False,False,0.0,0.39,99.61,1.56,0.65,97.79
image_0935.jpg,label_0935.png,True,False,False,0.0,0.49,99.51,1.41,0.86,97.72
image_0936.jpg,label_0936.png,True,False,False,19.07,0.86,80.08,19.43,0.8,79.77
image_0937.jpg,label_0937.png,False,False,True,9.67,0.74,89.6,10.97,0.65,88.38
image_0938.jpg,label_0938.png,True,False,False,5.63,0.54,93.83,5.72,0.45,93.83
image_0939.jpg,label_0939.png,True,False,False,0.0,0.19,99.81,1.62,0.49,97.89
image_0940.jpg,label_0940.png,False,False,True,0.0,0.16,99.84,2.01,0.44,97.55
image_0941.jpg,label_0941.png,True,False,False,0.0,0.76,99.24,7.62,1.22,91.15
image_0942.jpg,label_0942.png,True,False,False,0.0,0.16,99.84,5.21,0.44,94.35
image_0943.jpg,label_0943.png,False,False,True,7.59,0.45,91.97,12.54,0.4,87.06
image_0944.jpg,label_0944.png,True,False,False,10.68,0.73,88.59,14.82,0.71,84.47
image_0945.jpg,label_0945.png,True,False,False,3.78,0.43,95.78,4.64,0.39,94.97
image_0946.jpg,label_0946.png,True,False,False,1.14,1.1,97.76,1.33,0.97,97.7
image_0947.jpg,label_0947.png,True,False,False,0.0,0.39,99.61,2.07,0.6,97.33
image_0948.jpg,label_0948.png,True,False,False,0.65,0.61,98.74,2.17,1.06,96.77
image_0949.jpg,label_0949.png,True,False,False,1.56,0.74,97.69,2.22,0.96,96.82
image_0950.jpg,label_0950.png,True,False,False,1.16,1.07,97.77,3.67,1.33,95.01
image_0951.jpg,label_0951.png,False,False,True,0.35,0.24,99.41,0.79,0.66,98.55
image_0952.jpg,label_0952.png,False,False,True,0.57,0.59,98.83,1.34,0.97,97.68
image_0953.jpg,label_0953.png,True,False,False,9.52,0.71,89.77,6.9,0.6,92.5
image_0954.jpg,label_0954.png,True,False,False,9.23,0.35,90.42,10.88,0.33,88.78
image_0955.jpg,label_0955.png,True,False,False,11.22,0.67,88.1,15.38,0.7,83.92
image_0956.jpg,label_0956.png,True,False,False,5.41,0.47,94.12,3.68,0.38,95.94
image_0957.jpg,label_0957.png,False,False,True,2.99,0.53,96.48,2.82,0.52,96.66
image_0958.jpg,label_0958.png,True,False,False,21.57,0.8,77.63,24.52,0.77,74.71
image_0959.jpg,label_0959.png,True,False,False,5.97,0.82,93.21,5.56,0.73,93.71
image_0960.jpg,label_0960.png,True,False,False,5.87,0.53,93.59,5.28,0.5,94.22
image_0961.jpg,label_0961.png,True,False,False,18.81,0.92,80.27,18.43,0.81,80.76
image_0962.jpg,label_0962.png,True,False,False,11.33,0.76,87.91,10.46,0.67,88.87
image_0963.jpg,label_0963.png,True,False,False,8.0,0.62,91.38,7.29,0.66,92.05
image_0964.jpg,label_0964.png,True,False,False,0.0,0.41,99.59,0.34,0.63,99.03
image_0965.jpg,label_0965.png,True,False,False,0.0,0.36,99.64,0.2,0.78,99.03
image_0966.jpg,label_0966.png,True,False,False,0.0,0.14,99.86,0.09,0.66,99.25
image_0967.jpg,label_0967.png,True,False,False,55.13,2.08,42.79,56.21,1.97,41.83
image_0968.jpg,label_0968.png,True,False,False,35.83,1.61,62.55,34.74,1.53,63.74
image_0969.jpg,label_0969.png,False,True,False,33.97,1.3,64.73,36.67,1.26,62.07
image_0970.jpg,label_0970.png,True,False,False,25.95,0.99,73.06,24.93,0.96,74.11
image_0971.jpg,label_0971.png,True,False,False,45.56,1.07,53.37,45.56,1.07,53.37
image_0972.jpg,label_0972.png,True,False,False,30.29,1.17,68.54,28.86,1.16,69.98
image_0973.jpg,label_0973.png,False,True,False,33.99,1.84,64.17,33.49,1.93,64.58
image_0974.jpg,label_0974.png,True,False,False,14.07,1.11,84.82,15.85,1.14,83.01
image_0975.jpg,label_0975.png,True,False,False,63.65,1.03,35.32,64.87,1.07,34.07
image_0976.jpg,label_0976.png,True,False,False,67.89,0.61,31.49,67.77,0.65,31.58
image_0977.jpg,label_0977.png,True,False,False,14.17,0.28,85.54,15.46,0.28,84.26
image_0978.jpg,label_0978.png,False,True,False,25.79,0.88,73.33,26.73,0.85,72.42
image_0979.jpg,label_0979.png,True,False,False,42.23,1.13,56.64,45.49,1.13,53.38
image_0980.jpg,label_0980.png,True,False,False,0.0,0.35,99.65,1.1,0.64,98.26
image_0981.jpg,label_0981.png,True,False,False,0.0,0.19,99.81,0.36,0.55,99.1
image_0982.jpg,label_0982.png,True,False,False,0.0,0.23,99.77,0.05,0.48,99.47
image_0983.jpg,label_0983.png,True,False,False,0.19,0.34,99.47,0.31,0.45,99.24
image_0984.jpg,label_0984.png,True,False,False,0.0,0.19,99.81,0.04,0.73,99.23
image_0985.jpg,label_0985.png,True,False,False,88.92,0.88,10.2,89.85,0.9,9.25
image_0986.jpg,label_0986.png,True,False,False,8.38,0.07,91.55,10.41,0.1,89.49
image_0987.jpg,label_0987.png,False,False,True,0.0,0.13,99.87,3.55,0.14,96.31
image_0988.jpg,label_0988.png,True,False,False,8.72,0.46,90.83,7.18,0.37,92.45
image_0989.jpg,label_0989.png,True,False,False,23.03,0.55,76.43,24.73,0.6,74.67
image_0990.jpg,label_0990.png,True,False,False,12.34,0.76,86.91,13.21,0.69,86.1
image_0991.jpg,label_0991.png,True,False,False,5.93,0.64,93.43,6.75,0.61,92.63
image_0992.jpg,label_0992.png,False,True,False,0.0,0.52,99.48,0.1,0.85,99.05
image_0993.jpg,label_0993.png,True,False,False,0.0,0.59,99.41,0.05,0.84,99.11
image_0994.jpg,label_0994.png,True,False,False,0.0,0.06,99.94,0.43,0.44,99.13
image_0995.jpg,label_0995.png,True,False,False,56.33,0.63,43.05,58.03,0.62,41.34
image_0996.jpg,label_0996.png,True,False,False,10.03,2.36,87.61,10.34,2.66,87.0
image_0997.jpg,label_0997.png,True,False,False,44.93,0.71,54.36,46.0,0.67,53.34
image_0998.jpg,label_0998.png,True,False,False,55.41,2.58,42.01,53.44,2.57,43.99
image_0999.jpg,label_0999.png,True,False,False,0.13,1.41,98.47,0.33,1.34,98.33
image_1000.jpg,label_1000.png,True,False,False,0.0,0.04,99.96,1.52,0.08,98.4
image_1001.jpg,label_1001.png,True,False,False,6.63,0.0,93.37,6.43,0.12,93.45
image_1002.jpg,label_1002.png,True,False,False,2.6,0.24,97.16,2.7,0.2,97.11
image_1003.jpg,label_1003.png,False,False,True,3.21,0.18,96.6,3.04,0.14,96.82
image_1004.jpg,label_1004.png,True,False,False,36.18,1.43,62.39,32.9,1.89,65.21
image_1005.jpg,label_1005.png,True,False,False,18.66,0.33,81.02,20.19,0.36,79.45
image_1006.jpg,label_1006.png,True,False,False,0.78,0.04,99.18,0.93,0.22,98.85
image_1007.jpg,label_1007.png,True,False,False,4.15,0.0,95.85,4.6,0.0,95.4
image_1008.jpg,label_1008.png,True,False,False,6.0,0.05,93.95,7.93,0.05,92.02
image_1009.jpg,label_1009.png,False,False,True,33.47,0.22,66.31,32.8,0.21,66.98
image_1010.jpg,label_1010.png,True,False,False,60.86,0.37,38.77,60.4,0.44,39.17
image_1011.jpg,label_1011.png,True,False,False,56.67,0.38,42.96,58.8,0.52,40.68
image_1012.jpg,label_1012.png,True,False,False,26.11,0.29,73.6,29.71,0.3,69.99
image_1013.jpg,label_1013.png,True,False,False,23.86,0.96,75.18,27.45,0.94,71.61
image_1014.jpg,label_1014.png,False,False,True,2.93,1.7,95.37,3.12,1.68,95.2
image_1015.jpg,label_1015.png,True,False,False,1.46,0.6,97.95,2.76,0.53,96.71
image_1016.jpg,label_1016.png,True,False,False,3.21,0.76,96.03,3.45,0.7,95.86
image_1017.jpg,label_1017.png,True,False,False,8.57,1.28,90.15,11.42,1.26,87.32
image_1018.jpg,label_1018.png,True,False,False,0.0,0.11,99.89,0.65,0.34,99.01
image_1019.jpg,label_1019.png,True,False,False,0.0,0.28,99.72,1.95,0.63,97.42
image_1020.jpg,label_1020.png,False,False,True,0.0,0.04,99.96,0.0,0.56,99.43
image_1021.jpg,label_1021.png,True,False,False,10.79,0.69,88.52,12.31,0.78,86.91
image_1022.jpg,label_1022.png,True,False,False,3.89,1.02,95.09,3.65,0.96,95.39
image_1023.jpg,label_1023.png,True,False,False,7.02,1.27,91.7,7.05,1.27,91.69
image_1024.jpg,label_1024.png,True,False,False,0.39,0.4,99.21,0.32,0.37,99.31
image_1025.jpg,label_1025.png,True,False,False,2.7,3.59,93.7,2.38,3.14,94.48
image_1026.jpg,label_1026.png,True,False,False,4.17,0.32,95.52,5.57,0.3,94.13
image_1027.jpg,label_1027.png,True,False,False,8.58,1.7,89.72,7.98,1.65,90.37
image_1028.jpg,label_1028.png,True,False,False,3.68,3.04,93.28,3.3,2.83,93.86
image_1029.jpg,label_1029.png,True,False,False,32.98,1.27,65.76,36.65,1.26,62.09
image_1030.jpg,label_1030.png,False,True,False,0.0,0.41,99.59,2.31,1.84,95.85
image_1031.jpg,label_1031.png,False,False,True,55.03,1.01,43.96,57.2,1.16,41.64
image_1032.jpg,label_1032.png,True,False,False,0.42,0.17,99.41,0.43,1.46,98.11
image_1033.jpg,label_1033.png,True,False,False,18.12,0.87,81.02,26.03,0.87,73.1
image_1034.jpg,label_1034.png,True,False,False,0.0,0.19,99.81,0.67,1.26,98.07
image_1035.jpg,label_1035.png,False,False,True,4.7,0.83,94.46,9.4,0.79,89.81
image_1036.jpg,label_1036.png,True,False,False,0.0,0.11,99.89,0.0,0.81,99.19
image_1037.jpg,label_1037.png,True,False,False,0.0,0.13,99.87,0.19,0.81,98.99
image_1038.jpg,label_1038.png,True,False,False,0.0,0.1,99.9,0.01,0.57,99.43
image_1039.jpg,label_1039.png,True,False,False,0.0,0.07,99.93,0.41,0.47,99.12
image_1040.jpg,label_1040.png,True,False,False,36.52,3.37,60.11,40.84,3.15,56.0
image_1041.jpg,label_1041.png,True,False,False,10.74,3.38,85.88,13.8,2.91,83.29
image_1042.jpg,label_1042.png,True,False,False,0.0,0.58,99.42,1.06,1.61,97.33
image_1043.jpg,label_1043.png,False,True,False,0.0,0.51,99.49,4.04,1.19,94.77
image_1044.jpg,label_1044.png,True,False,False,0.0,1.11,98.89,10.47,2.77,86.76
image_1045.jpg,label_1045.png,True,False,False,0.0,0.19,99.81,0.13,0.51,99.36
image_1046.jpg,label_1046.png,True,False,False,7.33,1.26,91.41,7.61,1.08,91.31
image_1047.jpg,label_1047.png,True,False,False,11.97,2.04,85.99,13.62,1.85,84.53
image_1048.jpg,label_1048.png,True,False,False,8.7,1.87,89.43,10.72,1.87,87.41
image_1049.jpg,label_1049.png,True,False,False,19.16,1.7,79.14,26.96,1.56,71.48
image_1050.jpg,label_1050.png,True,False,False,9.27,2.53,88.2,8.4,2.14,89.46
image_1051.jpg,label_1051.png,True,False,False,1.2,1.44,97.35,1.06,1.12,97.81
image_1052.jpg,label_1052.png,False,False,True,26.39,2.05,71.56,30.54,1.84,67.61
image_1053.jpg,label_1053.png,False,True,False,36.59,3.88,59.52,39.62,3.59,56.79
image_1054.jpg,label_1054.png,True,False,False,47.98,3.02,49.01,48.59,2.95,48.46
image_1055.jpg,label_1055.png,True,False,False,40.51,1.99,57.5,42.01,1.88,56.1
image_1056.jpg,label_1056.png,False,False,True,46.36,3.17,50.48,55.96,3.09,40.96
image_1057.jpg,label_1057.png,True,False,False,17.9,2.33,79.77,18.46,2.13,79.41
image_1058.jpg,label_1058.png,True,False,False,42.62,3.31,54.07,46.27,3.34,50.39
image_1059.jpg,label_1059.png,False,True,False,15.97,1.99,82.04,18.14,1.95,79.92
image_1060.jpg,label_1060.png,True,False,False,0.0,1.72,98.28,0.55,2.84,96.6
image_1061.jpg,label_1061.png,False,True,False,0.0,2.92,97.08,0.31,3.62,96.07
image_1062.jpg,label_1062.png,True,False,False,0.0,1.16,98.84,0.4,2.18,97.41
image_1063.jpg,label_1063.png,False,False,True,0.0,1.74,98.26,3.41,3.24,93.35
image_1064.jpg,label_1064.png,True,False,False,0.0,0.4,99.6,0.33,1.18,98.48
image_1065.jpg,label_1065.png,True,False,False,0.0,2.09,97.91,1.33,3.01,95.66
image_1066.jpg,label_1066.png,True,False,False,0.0,0.84,99.16,0.62,1.64,97.74
image_1067.jpg,label_1067.png,True,False,False,0.0,0.73,99.27,0.52,1.48,98.01
image_1068.jpg,label_1068.png,True,False,False,0.0,0.34,99.66,1.49,1.7,96.81
